year day bgsex bgsey bgsez
2019 69 4.583 -0.200 0.344
2019 69 4.629 -0.284 0.240
2019 69 4.707 -0.195 0.081
2019 69 4.701 -0.053 -0.048
2019 69 4.632 0.113 0.384
2019 69 4.612 0.100 0.433
2019 69 4.615 0.206 0.485
2019 69 4.570 0.179 0.575
2019 69 4.563 0.200 0.499
2019 69 4.567 0.279 0.490
2019 69 4.528 0.291 0.535
2019 69 4.526 0.216 0.636
2019 69 4.449 0.286 0.625
2019 69 4.399 0.042 1.043
2019 69 4.342 0.264 1.039
2019 69 4.267 0.336 0.947
2019 69 4.258 0.497 1.050
2019 69 4.438 0.435 0.380
2019 69 4.537 0.260 -0.035
2019 69 4.432 0.363 0.112
2019 69 4.439 0.416 0.209
2019 69 4.406 0.449 0.333
2019 69 4.532 0.595 0.305
2019 69 4.555 0.517 0.246
2019 69 4.364 0.645 0.096
2019 69 4.382 0.675 0.034
2019 69 4.469 0.544 0.224
2019 69 4.382 1.319 -0.045
2019 69 4.035 1.847 -0.307
2019 69 4.168 1.659 -0.284
2019 69 4.321 1.577 -0.256
2019 69 4.383 1.556 -0.333
2019 69 4.366 1.471 -0.371
2019 69 4.332 1.656 -0.365
2019 69 4.327 1.736 -0.385
2019 69 4.306 1.752 -0.334
2019 69 4.273 1.644 -0.434
2019 69 4.308 1.550 -0.409
2019 69 4.435 1.530 -0.430
2019 69 4.386 1.585 -0.287
2019 69 4.374 1.518 -0.269
2019 69 4.385 1.569 -0.096
2019 69 4.386 1.688 0.033
2019 69 4.361 1.579 -0.072
2019 69 4.321 1.553 -0.262
2019 69 4.344 1.576 -0.282
2019 69 4.462 1.516 -0.148
2019 69 4.395 1.536 -0.281
2019 69 4.351 1.587 -0.287
2019 69 4.350 1.488 -0.222
2019 69 4.371 1.495 -0.268
2019 69 4.401 1.541 -0.287
2019 69 4.422 1.499 -0.241
2019 69 4.442 1.478 -0.261
2019 69 4.478 1.400 -0.248
2019 69 4.501 1.396 -0.214
2019 69 4.452 1.508 -0.247
2019 69 4.453 1.512 -0.250
2019 69 4.435 1.400 -0.288
2019 69 4.452 1.357 -0.170
2019 69 4.520 1.449 -0.194
2019 69 4.463 1.399 -0.242
2019 69 4.431 1.348 -0.120
2019 69 4.537 1.194 0.157
2019 69 4.456 1.272 -0.071
2019 69 4.505 1.246 -0.168
2019 69 4.626 1.079 -0.093
2019 69 4.639 0.939 -0.085
2019 69 4.605 0.998 -0.056
2019 69 4.666 1.081 -0.123
2019 69 4.598 1.070 -0.091
2019 69 4.749 1.026 -0.130
2019 69 4.697 0.992 -0.153
2019 69 4.668 0.957 -0.187
2019 69 4.571 1.130 -0.062
2019 69 4.558 1.295 -0.071
2019 69 4.494 1.273 -0.159
2019 69 4.458 1.340 -0.063
2019 69 4.490 1.234 0.053
2019 69 4.446 1.232 0.011
2019 69 4.512 1.247 0.027
2019 69 4.508 1.195 0.072
2019 69 4.544 1.102 -0.059
2019 69 4.628 1.016 -0.161
2019 69 4.592 0.918 -0.163
2019 69 4.563 0.999 -0.141
2019 69 4.483 1.250 -0.060
2019 69 4.494 1.205 -0.040
2019 69 4.522 1.144 -0.116
2019 69 4.634 1.104 -0.071
2019 69 4.546 0.987 -0.286
2019 69 4.512 1.041 -0.301
2019 69 4.539 1.090 -0.064
2019 69 4.548 1.078 -0.039
2019 69 4.597 1.122 0.003
2019 69 4.552 1.311 -0.161
2019 69 4.522 1.326 0.000
2019 69 4.574 1.282 0.077
2019 69 4.597 1.096 0.063
2019 69 4.614 0.883 -0.157
2019 69 4.633 1.013 -0.059
2019 69 4.624 0.950 -0.242
2019 69 4.577 1.031 -0.210
2019 69 4.614 1.009 -0.211
2019 69 4.603 1.010 -0.184
2019 69 4.631 1.084 -0.138
2019 69 4.780 1.090 -0.312
2019 69 4.737 1.041 -0.489
2019 69 4.559 1.139 -0.017
2019 69 4.574 1.121 0.060
2019 69 4.496 1.213 0.061
2019 69 4.430 1.234 0.175
2019 69 4.578 1.289 -0.231
2019 69 4.475 1.400 -0.200
2019 69 4.408 1.443 -0.335
2019 69 4.406 1.464 -0.306
2019 69 4.494 1.534 -0.153
2019 69 4.542 1.592 -0.635
2019 69 4.488 1.694 -0.659
2019 69 4.228 1.492 -0.995
2019 69 4.199 1.406 -0.987
2019 69 4.415 1.706 0.306
2019 69 3.675 2.145 -2.105
2019 69 4.622 1.976 -0.145
2019 69 4.405 2.056 -0.584
2019 69 4.376 2.164 -0.766
2019 69 4.401 2.051 -0.658
2019 69 4.409 1.990 -0.572
2019 69 4.327 2.040 -0.541
2019 69 4.461 1.976 -0.420
2019 69 4.344 2.111 -0.063
2019 69 4.529 1.884 0.124
2019 69 4.345 1.962 0.308
2019 69 4.521 1.682 0.157
2019 69 4.468 1.708 0.270
2019 69 4.194 2.024 0.469
2019 69 3.958 2.484 0.411
2019 69 4.131 2.412 0.447
2019 69 4.141 2.277 0.785
2019 69 4.101 2.268 0.677
2019 69 4.202 2.198 0.571
2019 69 4.344 2.164 0.640
2019 69 4.336 2.412 0.185
2019 69 4.171 2.705 0.388
2019 69 3.986 2.897 0.469
2019 69 4.108 2.551 0.814
2019 69 4.024 2.445 0.968
2019 69 3.876 2.341 1.094
2019 69 3.922 2.390 0.777
2019 69 3.781 2.367 0.917
2019 69 3.732 2.292 1.142
2019 69 3.572 2.708 1.049
2019 69 3.461 3.012 0.992
2019 69 3.711 2.527 1.199
2019 69 4.003 2.171 1.104
2019 69 4.144 1.787 0.967
2019 69 4.040 1.942 0.827
2019 69 4.037 1.986 0.680
2019 69 3.931 2.126 0.589
2019 69 3.724 2.342 0.614
2019 69 4.119 2.008 0.561
2019 69 4.019 2.302 0.231
2019 69 4.006 2.247 0.230
2019 69 4.085 2.134 0.437
2019 69 3.860 2.328 0.665
2019 69 3.803 2.343 0.439
2019 69 3.954 1.946 0.546
2019 69 3.849 2.198 0.408
2019 69 3.893 2.169 0.535
2019 69 3.836 2.287 0.493
2019 69 3.745 2.426 0.524
2019 69 3.745 2.336 0.512
2019 69 3.874 2.318 0.414
2019 69 4.041 1.937 0.229
2019 69 4.054 2.025 0.270
2019 69 3.980 2.173 0.198
2019 69 3.233 3.083 1.110
2019 69 3.247 2.827 1.312
2019 69 3.556 2.576 1.135
2019 69 3.837 2.482 0.737
2019 69 3.865 2.511 0.787
2019 69 3.754 2.473 0.659
2019 69 4.056 0.737 -0.556
2019 69 4.106 0.402 -0.822
2019 69 3.984 0.738 -0.575
2019 69 4.025 0.923 -0.464
2019 69 4.046 1.190 -0.153
2019 69 4.007 1.072 -0.131
2019 69 4.037 1.110 -0.109
2019 69 4.012 1.183 0.262
2019 69 4.113 1.261 0.408
2019 69 3.829 1.652 0.158
2019 69 3.855 1.678 -0.031
2019 69 3.901 1.218 0.137
2019 69 3.852 1.133 -0.115
2019 69 3.752 1.541 -0.529
2019 69 3.707 1.063 -0.817
2019 69 3.776 1.021 -0.712
2019 69 3.716 1.728 -0.351
2019 69 3.507 1.846 -1.017
2019 69 3.551 2.009 -0.789
2019 69 3.535 2.192 -0.546
2019 69 3.646 2.090 -0.304
2019 69 3.742 1.414 -0.792
2019 69 3.888 0.932 -0.809
2019 69 3.595 0.669 -0.637
2019 69 3.878 0.766 -0.388
2019 69 4.085 1.231 -0.343
2019 69 4.355 1.415 -0.191
2019 69 4.277 1.603 -0.267
2019 69 4.263 1.545 -0.229
2019 69 4.227 0.446 -0.751
2019 69 4.323 0.351 -0.369
2019 69 4.211 0.810 0.311
2019 69 3.911 1.854 0.359
2019 69 3.674 2.147 0.454
2019 69 3.813 2.024 0.747
2019 69 3.274 2.279 0.625
2019 69 3.115 2.465 0.097
2019 69 3.646 1.873 -0.243
2019 69 3.665 1.950 -0.038
2019 69 3.719 1.861 -0.002
2019 69 3.705 1.970 0.122
2019 69 3.558 2.182 -0.065
2019 69 3.513 2.155 0.036
2019 69 3.534 2.252 -0.058
2019 69 3.424 2.645 -0.217
2019 69 2.894 2.852 0.106
2019 69 3.015 2.750 0.174
2019 69 2.954 3.135 -0.116
2019 69 2.870 3.119 0.002
2019 69 2.606 2.875 0.156
2019 69 2.459 3.036 0.166
2019 69 2.421 3.084 0.120
2019 69 2.489 3.252 0.123
2019 69 2.573 3.347 0.275
2019 69 2.415 3.329 0.302
2019 69 2.385 3.334 0.323
2019 69 2.426 3.291 0.273
2019 69 2.403 3.208 0.372
2019 69 2.454 2.764 0.446
2019 69 2.399 2.912 0.669
2019 69 1.559 3.429 0.601
2019 69 2.194 3.147 -0.572
2019 69 2.401 3.144 -0.537
2019 69 2.695 2.999 -0.271
2019 69 3.431 2.830 -0.239
2019 69 3.293 2.979 -0.338
2019 69 3.636 2.350 -0.003
2019 69 3.775 2.486 0.140
2019 69 4.148 2.422 0.307
2019 69 3.832 1.924 0.295
2019 69 3.765 1.938 0.747
2019 69 3.829 1.950 0.797
2019 69 3.908 1.828 1.289
2019 69 4.077 1.375 0.956
2019 69 4.138 0.793 0.881
2019 69 4.117 0.570 0.918
2019 69 4.097 0.869 0.769
2019 69 4.197 0.373 0.925
2019 69 3.968 0.528 1.111
2019 69 4.343 -0.495 1.006
2019 69 4.799 -0.251 0.653
2019 69 4.749 -0.207 0.750
2019 69 4.666 -0.338 0.789
2019 69 4.667 -0.245 0.767
2019 69 4.603 -0.254 0.871
2019 69 4.478 -0.045 0.848
2019 69 4.136 0.034 1.668
2019 69 3.351 -0.590 2.925
2019 69 2.564 -0.712 2.872
2019 69 2.563 -1.139 3.113
2019 69 2.326 -1.358 3.466
2019 69 3.313 -0.148 2.422
2019 69 3.363 -0.169 1.940
2019 69 3.453 0.358 1.693
2019 69 3.644 0.361 1.643
2019 69 2.780 -0.209 2.743
2019 69 2.623 -0.290 2.541
2019 69 2.849 0.250 2.240
2019 69 3.224 1.221 2.283
2019 69 1.850 3.165 1.227
2019 69 0.875 3.573 1.250
2019 69 1.611 3.714 1.438
2019 69 0.780 3.729 1.654
2019 69 1.013 4.012 1.487
2019 69 0.544 3.961 0.908
2019 69 1.418 3.930 1.342
2019 69 1.318 4.103 0.717
2019 69 0.933 4.123 0.501
2019 69 0.433 4.385 0.128
2019 69 0.667 4.736 0.680
2019 69 0.929 4.787 0.745
2019 69 1.224 4.709 0.483
2019 69 1.505 4.397 1.060
2019 69 0.633 4.845 0.614
2019 69 -0.017 4.963 0.465
2019 69 -0.617 4.977 0.383
2019 69 -0.605 4.937 0.417
2019 69 -0.511 4.998 0.406
2019 69 -0.189 5.037 0.435
2019 69 -0.085 5.029 0.323
2019 69 -0.331 5.101 0.327
2019 69 -0.265 5.311 0.252
2019 69 -0.106 5.319 0.309
2019 69 -0.065 5.332 0.390
2019 69 0.173 5.345 0.335
2019 69 -0.358 5.290 0.661
2019 69 -0.452 5.306 0.646
2019 69 -0.412 5.318 0.661
2019 69 -0.230 5.119 0.536
2019 69 -0.295 5.163 0.400
2019 69 -0.278 5.073 0.617
2019 69 -0.093 5.134 0.826
2019 69 0.100 5.210 0.587
2019 69 -0.085 5.112 0.470
2019 69 -0.064 5.104 0.437
2019 69 -0.268 5.080 0.117
2019 69 -0.213 5.048 0.050
2019 69 0.035 5.118 0.226
2019 69 0.079 5.158 0.370
2019 69 0.124 5.149 0.256
2019 69 0.217 5.151 0.475
2019 69 0.176 5.180 0.505
2019 69 0.098 5.159 0.644
2019 69 0.042 5.252 0.444
2019 69 0.087 5.306 0.402
2019 69 0.193 5.349 0.245
2019 69 0.214 5.359 0.249
2019 69 0.190 5.357 0.127
2019 69 0.159 5.379 -0.035
2019 69 0.092 5.254 0.747
2019 69 0.081 5.471 0.191
2019 69 0.017 5.430 0.139
2019 69 0.152 5.529 0.027
2019 69 0.139 5.470 0.047
2019 69 0.205 5.507 0.054
2019 69 0.315 5.475 0.012
2019 69 0.492 5.471 -0.223
2019 69 0.570 5.452 -0.361
2019 69 0.424 5.403 -0.100
2019 69 0.523 5.496 -0.080
2019 69 0.659 5.499 -0.269
2019 69 0.743 5.535 -0.314
2019 69 0.803 5.473 -0.402
2019 69 -0.486 4.529 1.992
2019 69 -0.764 4.822 1.928
2019 69 -0.731 5.148 1.243
2019 69 -0.448 5.275 1.187
2019 69 -0.399 5.292 1.244
2019 69 -0.394 5.319 1.110
2019 69 -0.162 5.434 0.495
2019 69 -0.163 5.486 0.375
2019 69 -0.204 5.447 0.531
2019 69 -0.198 5.443 0.437
2019 69 -0.325 5.544 0.555
2019 69 -0.354 5.528 0.512
2019 69 -0.388 5.526 0.362
2019 69 -1.029 5.311 0.976
2019 69 -1.145 5.270 1.323
2019 69 -1.120 5.323 0.979
2019 69 -1.277 5.375 0.668
2019 69 -1.104 5.378 0.438
2019 69 -0.899 5.454 0.459
2019 69 -0.820 5.560 0.585
2019 69 -1.003 5.501 0.430
2019 69 -0.957 5.541 0.167
2019 69 -1.054 5.478 0.408
2019 69 -1.091 5.462 0.573
2019 69 -0.984 5.505 0.507
2019 69 -0.826 5.503 0.413
2019 69 -0.858 5.488 0.414
2019 69 -0.961 5.469 0.481
2019 69 -0.987 5.440 0.491
2019 69 -1.044 5.454 0.490
2019 69 -0.926 5.460 0.488
2019 69 -0.836 5.447 0.436
2019 69 -0.591 5.419 0.584
2019 69 -0.263 5.350 0.677
2019 69 -0.098 5.363 0.632
2019 69 -0.103 5.380 0.686
2019 69 -0.227 5.346 1.007
2019 69 -0.349 5.265 1.179
2019 69 -0.601 5.351 1.047
2019 69 -0.772 5.346 0.957
2019 69 -0.639 5.262 1.243
2019 69 -0.628 5.217 1.390
2019 69 -0.906 5.123 1.472
2019 69 -1.222 4.923 1.757
2019 69 -0.821 5.042 1.690
2019 69 -0.003 5.230 1.280
2019 69 -1.013 5.059 1.524
2019 69 -1.364 5.022 1.540
2019 69 -1.412 4.992 1.584
2019 69 -1.338 5.029 1.608
2019 69 -1.203 5.048 1.588
2019 69 -1.301 4.974 1.740
2019 69 -1.106 5.045 1.633
2019 69 -1.100 5.113 1.449
2019 69 -1.047 5.154 1.302
2019 69 -0.041 5.300 1.124
2019 70 0.262 5.377 0.975
2019 70 -0.156 5.379 1.060
2019 70 -0.049 5.490 0.974
2019 70 -0.009 5.482 0.941
2019 70 -0.289 5.426 1.123
2019 70 -0.182 5.399 1.129
2019 70 -0.197 5.377 1.194
2019 70 0.144 5.555 1.122
2019 70 0.324 5.696 1.152
2019 70 0.181 5.676 1.084
2019 70 0.162 5.664 0.691
2019 70 0.275 5.534 1.433
2019 70 0.256 5.393 1.657
2019 70 0.157 5.272 1.214
2019 70 0.317 5.228 1.489
2019 70 0.390 5.244 1.527
2019 70 0.088 5.087 1.828
2019 70 0.038 4.961 2.025
2019 70 0.240 4.955 1.823
2019 70 0.229 5.056 1.575
2019 70 -0.110 4.909 1.817
2019 70 0.564 4.569 2.375
2019 70 0.720 4.448 2.518
2019 70 0.521 4.396 2.723
2019 70 0.400 4.430 2.695
2019 70 0.283 4.402 2.831
2019 70 0.406 4.704 2.309
2019 70 0.500 4.839 2.121
2019 70 0.568 4.905 2.117
2019 70 0.683 4.974 1.839
2019 70 0.672 4.849 2.178
2019 70 0.534 5.005 1.945
2019 70 0.353 5.247 1.632
2019 70 0.664 4.630 2.668
2019 70 0.370 5.199 1.865
2019 70 0.805 5.532 1.864
2019 70 0.686 5.487 2.042
2019 70 0.590 5.591 1.880
2019 70 0.383 5.634 1.586
2019 70 0.403 5.651 1.613
2019 70 0.182 5.843 0.900
2019 70 0.034 4.711 2.383
2019 70 -0.056 4.905 2.189
2019 70 0.187 5.904 0.302
2019 70 0.428 5.785 -1.380
2019 70 0.461 5.517 -1.882
2019 70 0.525 5.847 -0.744
2019 70 0.796 5.763 -0.592
2019 70 1.216 5.587 0.700
2019 70 1.310 5.544 0.933
2019 70 1.534 5.464 0.999
2019 70 0.871 5.702 0.258
2019 70 0.395 5.912 -0.263
2019 70 0.509 5.939 -0.303
2019 70 0.559 5.851 -0.362
2019 70 0.715 5.813 -0.209
2019 70 0.813 5.798 -0.116
2019 70 0.614 5.741 -1.049
2019 70 0.710 5.720 -1.147
2019 70 0.606 5.790 -1.283
2019 70 0.824 5.754 -1.082
2019 70 0.890 5.612 -0.830
2019 70 0.947 5.548 -0.716
2019 70 1.344 5.533 -0.284
2019 70 1.230 5.486 -0.328
2019 70 0.999 5.557 -0.807
2019 70 0.995 5.622 -0.806
2019 70 1.030 5.636 -0.896
2019 70 0.903 5.555 -1.065
2019 70 0.660 5.532 -1.347
2019 70 0.996 5.481 -0.970
2019 70 0.923 5.523 -0.917
2019 70 0.674 5.503 -1.241
2019 70 0.690 5.560 -1.379
2019 70 0.736 5.504 -1.491
2019 70 1.121 5.330 -1.759
2019 70 0.798 5.506 -1.599
2019 70 0.723 5.428 -1.773
2019 70 0.771 5.411 -1.719
2019 70 0.745 5.390 -1.720
2019 70 0.569 5.384 -1.736
2019 70 0.417 5.369 -1.608
2019 70 0.466 5.358 -1.524
2019 70 0.235 5.469 -1.365
2019 70 0.120 5.365 -1.440
2019 70 0.025 5.436 -1.274
2019 70 0.035 5.538 -0.887
2019 70 0.579 5.232 -1.562
2019 70 0.625 5.633 -0.051
2019 70 0.627 5.675 -0.264
2019 70 0.629 5.639 -0.340
2019 70 0.667 5.628 -0.394
2019 70 0.662 5.577 -0.527
2019 70 0.658 5.591 -0.587
2019 70 0.514 5.581 -0.594
2019 70 0.384 5.574 -0.513
2019 70 0.421 5.624 -0.709
2019 70 0.572 5.558 -0.855
2019 70 0.588 5.535 -1.010
2019 70 0.626 5.485 -1.139
2019 70 0.425 5.546 -1.125
2019 70 0.545 5.512 -1.204
2019 70 0.582 5.311 -1.401
2019 70 0.535 5.113 -1.619
2019 70 0.513 5.131 -1.714
2019 70 0.264 5.211 -1.607
2019 70 0.261 5.300 -1.274
2019 70 0.363 5.371 -1.197
2019 70 0.487 5.387 -1.159
2019 70 0.604 5.226 -1.028
2019 70 0.537 5.267 -1.050
2019 70 0.382 5.132 -1.238
2019 70 -0.297 5.247 -0.571
2019 70 -0.513 5.299 -0.357
2019 70 -0.293 5.285 -0.622
2019 70 -0.102 5.267 -0.611
2019 70 -0.004 5.286 -0.415
2019 70 -0.049 5.258 0.091
2019 70 0.032 5.313 0.195
2019 70 0.266 5.325 -0.421
2019 70 0.377 5.299 -0.755
2019 70 0.288 5.249 -0.703
2019 70 0.330 5.229 -0.895
2019 70 0.228 5.178 -1.022
2019 70 0.728 5.020 -1.389
2019 70 0.922 4.794 -1.773
2019 70 0.387 4.922 -1.505
2019 70 -0.338 5.063 -1.302
2019 70 -0.298 4.979 -1.458
2019 70 -0.022 4.915 -1.683
2019 70 -0.291 4.879 -1.833
2019 70 0.014 4.869 -1.779
2019 70 -0.303 4.825 -1.724
2019 70 -0.362 4.876 -1.587
2019 70 -0.058 4.875 -1.553
2019 70 0.249 4.544 -2.199
2019 70 0.056 4.492 -2.323
2019 70 -0.173 4.483 -2.467
2019 70 -0.328 4.682 -2.223
2019 70 -0.301 4.748 -2.040
2019 70 -0.136 4.758 -2.145
2019 70 -0.162 4.566 -2.478
2019 70 0.040 4.407 -2.657
2019 70 0.357 4.097 -2.718
2019 70 0.753 3.828 -2.825
2019 70 0.628 3.777 -2.803
2019 70 0.950 3.648 -2.572
2019 70 0.639 3.679 -2.612
2019 70 0.102 4.429 -1.756
2019 70 0.017 4.560 -1.285
2019 70 0.032 4.259 -1.782
2019 70 0.199 4.501 -1.462
2019 70 0.003 4.504 -1.563
2019 70 -0.126 4.537 -1.515
2019 70 -0.125 4.437 -1.769
2019 70 -0.089 4.542 -1.818
2019 70 -0.219 4.572 -1.816
2019 70 -0.563 4.728 -1.179
2019 70 -0.685 4.741 -0.970
2019 70 -1.009 4.727 -0.796
2019 70 -1.423 4.591 -0.981
2019 70 -1.683 4.525 -1.011
2019 70 -1.770 4.575 -0.874
2019 70 -1.903 4.553 -0.549
2019 70 -1.823 4.536 -0.233
2019 70 -1.522 4.634 -0.264
2019 70 -1.158 4.731 -0.553
2019 70 -0.742 4.810 -0.654
2019 70 -0.732 4.908 -0.451
2019 70 -0.888 4.833 -0.544
2019 70 -0.099 4.617 -1.729
2019 70 0.166 4.468 -2.138
2019 70 -0.128 4.550 -1.943
2019 70 -0.378 4.575 -1.900
2019 70 -0.280 5.045 -0.598
2019 70 -0.354 5.119 -0.799
2019 70 -0.419 5.087 -0.525
2019 70 -0.761 4.992 -0.015
2019 70 -0.735 4.982 -0.057
2019 70 -0.765 5.064 0.173
2019 70 -0.739 5.120 0.022
2019 70 -0.562 5.154 -0.518
2019 70 -0.633 5.043 -0.616
2019 70 -0.086 5.001 -0.211
2019 70 0.942 4.873 -1.362
2019 70 0.386 5.020 -1.064
2019 70 -0.157 5.090 -0.453
2019 70 -0.298 5.144 -0.256
2019 70 -0.247 5.128 -0.088
2019 70 -0.373 5.108 0.138
2019 70 -0.018 5.133 0.227
2019 70 0.324 5.159 0.410
2019 70 0.085 5.117 0.224
2019 70 -0.154 5.122 0.137
2019 70 0.219 5.104 0.248
2019 70 0.612 5.069 0.576
2019 70 1.121 4.759 1.050
2019 70 0.629 4.811 0.807
2019 70 -0.853 5.030 -0.649
2019 70 -0.734 5.169 0.161
2019 70 -0.709 4.973 -0.030
2019 70 -0.678 5.097 -0.205
2019 70 -0.876 5.118 -0.153
2019 70 -1.287 4.986 0.177
2019 70 -0.968 5.020 -0.264
2019 70 -0.945 4.934 -0.623
2019 70 -0.856 4.811 -1.122
2019 70 -0.965 4.738 -1.429
2019 70 -1.055 4.826 -1.366
2019 70 -1.263 5.047 -0.808
2019 70 -0.597 5.131 0.608
2019 70 -0.672 5.125 0.541
2019 70 -1.536 4.887 -0.146
2019 70 -1.216 4.922 1.047
2019 70 -0.823 4.927 1.388
2019 70 -0.593 4.996 1.748
2019 70 -0.758 5.135 0.771
2019 70 -1.240 4.832 1.501
2019 70 -1.255 4.690 1.829
2019 70 -1.058 4.785 1.680
2019 70 -0.784 4.832 1.647
2019 70 -0.692 4.890 1.496
2019 70 -0.446 4.850 1.682
2019 70 -0.197 4.767 1.763
2019 70 -0.618 4.906 1.368
2019 70 -0.565 4.787 1.647
2019 70 -0.547 4.680 1.752
2019 70 -0.791 4.552 1.940
2019 70 -1.200 4.382 2.104
2019 70 -0.503 4.772 1.045
2019 70 0.011 4.933 0.078
2019 70 -0.099 4.912 0.171
2019 70 -0.137 4.883 0.217
2019 70 -0.281 4.879 0.203
2019 70 -0.191 4.858 0.145
2019 70 -0.112 4.864 0.188
2019 70 -0.154 4.793 0.235
2019 70 0.054 4.699 0.041
2019 70 -0.258 4.515 1.117
2019 70 -0.133 4.473 1.364
2019 70 -0.156 4.429 1.371
2019 70 0.204 4.484 0.417
2019 70 0.045 4.407 -0.559
2019 70 0.982 4.221 -1.144
2019 70 0.452 4.385 -1.085
2019 70 0.260 4.508 -0.441
2019 70 -0.384 4.475 0.295
2019 70 0.292 4.370 -0.675
2019 70 0.413 4.158 -0.810
2019 70 2.163 3.457 -1.865
2019 70 1.764 3.660 -1.756
2019 70 0.620 4.246 -1.515
2019 70 1.381 4.041 -1.582
2019 70 1.465 4.136 -1.345
2019 70 1.631 4.065 -1.399
2019 70 1.255 4.327 -1.018
2019 70 0.846 4.225 -1.401
2019 70 1.049 4.409 -0.387
2019 70 0.511 4.349 0.414
2019 70 0.254 4.440 -0.255
2019 70 0.072 4.441 -0.671
2019 70 0.640 4.371 0.104
2019 70 0.741 4.320 0.782
2019 70 -0.117 4.370 -0.700
2019 70 -0.474 4.071 -1.487
2019 70 0.185 4.221 -0.852
2019 70 0.224 4.216 -1.049
2019 70 0.472 4.129 -1.586
2019 70 -0.175 4.413 -0.644
2019 70 -0.836 4.441 -0.079
2019 70 -0.790 4.466 -0.041
2019 70 -0.918 4.453 -0.184
2019 70 -0.379 4.209 -1.336
2019 70 -0.515 4.355 -1.082
2019 70 -1.006 4.365 -0.216
2019 70 -1.769 4.181 0.502
2019 70 -1.492 4.275 0.478
2019 70 -1.468 4.278 0.768
2019 70 -1.343 4.368 0.433
2019 70 -1.399 4.407 0.373
2019 70 -1.226 4.480 0.149
2019 70 -0.984 4.518 0.107
2019 70 -1.420 4.313 0.869
2019 70 -0.692 4.405 -0.429
2019 70 -0.924 4.331 -0.073
2019 70 -0.693 4.463 -0.138
2019 70 -0.577 4.453 -0.303
2019 70 -0.722 4.461 -0.150
2019 70 -0.182 4.424 -0.841
2019 70 -1.171 4.385 0.010
2019 70 -1.041 4.507 0.025
2019 70 -1.199 4.488 0.066
2019 70 -1.348 4.613 0.454
2019 70 -1.300 4.769 0.520
2019 70 -1.280 4.674 0.341
2019 70 -1.122 4.713 -0.036
2019 70 -1.133 4.185 -0.971
2019 70 -1.392 4.045 -1.232
2019 70 -1.478 4.145 -0.905
2019 70 -1.605 4.129 -0.808
2019 70 -1.624 4.218 -0.319
2019 70 -1.860 4.259 -0.052
2019 70 -1.854 4.283 0.159
2019 70 -1.861 4.185 0.415
2019 70 -2.146 3.926 0.919
2019 70 -1.683 4.051 0.983
2019 70 -0.071 3.872 -0.561
2019 70 1.495 3.874 -1.406
2019 70 1.022 3.183 -2.822
2019 70 0.698 3.960 -1.494
2019 70 0.485 4.427 -0.446
2019 70 0.912 3.725 -1.921
2019 70 1.397 3.097 -2.450
2019 70 2.310 2.963 -2.609
2019 70 2.628 3.078 -1.970
2019 70 2.356 3.222 -2.288
2019 70 2.529 3.273 -1.691
2019 70 3.032 3.589 -0.695
2019 70 3.572 2.960 -0.147
2019 70 2.578 3.106 -2.801
2019 70 2.023 3.056 -3.416
2019 70 1.851 2.426 -3.745
2019 70 2.007 2.137 -3.664
2019 70 2.056 1.446 -3.767
2019 70 2.175 2.346 -3.400
2019 70 1.896 3.084 -2.892
2019 70 1.632 3.569 -2.406
2019 70 1.742 2.793 -2.701
2019 70 1.257 3.367 -1.486
2019 70 0.817 3.795 -1.161
2019 70 1.234 3.610 -1.775
2019 70 1.084 3.746 -1.559
2019 70 0.817 4.007 -1.136
2019 70 0.583 4.064 -1.097
2019 70 0.736 3.976 -0.855
2019 70 0.546 3.148 -2.847
2019 70 0.615 3.185 -2.766
2019 70 0.843 3.193 -2.690
2019 70 0.701 3.262 -2.817
2019 70 0.266 3.546 -2.713
2019 70 -0.161 3.283 -3.076
2019 70 0.352 2.934 -3.381
2019 70 0.746 2.689 -3.421
2019 70 0.445 2.158 -3.783
2019 70 0.674 2.409 -3.568
2019 70 0.685 2.272 -3.812
2019 70 0.297 1.925 -4.262
2019 70 0.325 1.831 -4.544
2019 70 0.319 1.712 -4.574
2019 70 0.284 1.766 -4.435
2019 70 0.535 2.137 -3.817
2019 70 0.975 3.613 -2.276
2019 70 1.236 3.813 -1.628
2019 70 1.327 4.006 -1.351
2019 70 1.309 3.856 -1.451
2019 70 1.291 3.890 -1.434
2019 70 1.401 3.930 -1.107
2019 70 1.267 4.156 -0.786
2019 70 1.417 3.799 -1.682
2019 70 1.560 2.743 -2.979
2019 70 1.331 3.803 -1.858
2019 70 1.121 3.962 -1.603
2019 70 1.222 4.049 -1.427
2019 70 1.115 3.992 -1.823
2019 70 0.397 3.598 -2.595
2019 70 1.269 3.953 -0.044
2019 70 1.169 3.814 0.353
2019 70 1.244 3.905 -0.131
2019 70 0.482 4.101 -0.438
2019 70 0.752 4.157 -0.334
2019 70 0.678 4.134 -0.466
2019 70 2.278 2.978 -2.163
2019 70 2.552 2.705 -2.112
2019 70 2.339 3.394 -1.326
2019 70 1.987 3.489 -1.461
2019 70 1.647 3.731 -1.406
2019 70 1.939 3.501 -1.480
2019 70 2.505 3.007 -1.717
2019 70 1.737 3.520 -1.616
2019 70 1.790 3.609 -1.665
2019 70 1.419 4.056 -0.574
2019 70 1.363 4.133 0.009
2019 70 1.291 4.213 0.346
