year day hr min sec b_gse_x b_gse_y b_gse_z 
2019 50 12 19 41.002 1.102 -2.224 -0.468
2019 50 12 20 45.024 1.126 -2.295 -0.470
2019 50 12 21 49.046 0.926 -2.283 -0.471
2019 50 12 22 52.982 0.835 -2.299 -0.552
2019 50 12 23 57.005 0.970 -2.263 -0.488
2019 50 12 25 1.027 1.031 -2.278 -0.448
2019 50 12 26 5.050 1.009 -2.224 -0.548
2019 50 12 27 8.986 1.251 -2.109 -0.844
2019 50 12 28 13.008 0.711 -2.325 -0.286
2019 50 12 29 17.030 1.600 -2.063 -0.970
2019 50 12 30 21.053 1.204 -2.316 -0.724
2019 50 12 31 24.989 0.866 -2.426 -0.604
2019 50 12 32 29.011 -0.254 -2.538 -0.395
2019 50 12 33 33.034 0.385 -2.505 -0.476
2019 50 12 34 37.056 0.439 -2.548 -0.443
2019 50 12 35 40.992 -0.470 -2.549 -0.027
2019 50 12 36 45.014 -1.338 -2.439 0.504
2019 50 12 37 49.037 -0.722 -2.480 0.300
2019 50 12 38 52.973 -0.472 -2.548 -0.006
2019 50 12 39 56.995 -0.454 -2.622 -0.004
2019 50 12 41 1.018 -0.463 -2.610 -0.073
2019 50 12 42 5.040 -0.686 -2.816 -0.344
2019 50 12 43 8.976 -0.978 -2.784 -0.054
2019 50 12 44 12.998 -0.603 -2.766 0.159
2019 50 12 45 17.021 -0.636 -2.624 0.289
2019 50 12 46 21.043 -0.384 -2.636 0.767
2019 50 12 47 24.979 -0.493 -2.752 0.475
2019 50 12 48 29.002 -0.390 -2.769 0.330
2019 50 12 49 33.024 -0.943 -2.650 0.243
2019 50 12 50 37.046 -0.237 -2.761 0.254
2019 50 12 51 40.982 -0.748 -2.679 -0.098
2019 50 12 52 45.005 -0.708 -2.757 -0.038
2019 50 12 53 49.027 -0.814 -2.786 -0.236
2019 50 12 54 53.050 -0.840 -2.837 -0.377
2019 50 12 55 56.986 -0.671 -2.782 -0.668
2019 50 12 57 1.008 -0.565 -2.691 -0.918
2019 50 12 58 5.030 -0.489 -2.619 -0.819
2019 50 12 59 9.053 -0.368 -2.751 -1.136
2019 50 13 0 12.989 -0.250 -2.833 -1.240
2019 50 13 1 17.011 -0.201 -2.970 -0.972
2019 50 13 2 21.034 -0.130 -2.783 -0.485
2019 50 13 3 25.056 -0.365 -2.780 0.910
2019 50 13 4 28.992 0.102 -2.819 0.647
2019 50 13 5 33.014 -0.076 -2.942 -0.787
2019 50 13 6 37.037 0.238 -2.855 -0.986
2019 50 13 7 40.973 0.499 -2.847 -1.000
2019 50 13 8 44.995 -0.234 -2.925 -0.260
2019 50 13 9 49.018 -1.267 -2.820 0.939
2019 50 13 10 53.040 -0.797 -3.012 0.691
2019 50 13 11 56.976 -1.345 -2.758 0.895
2019 50 13 13 0.998 -1.434 -2.690 0.899
2019 50 13 14 5.021 -1.529 -2.767 0.681
2019 50 13 15 9.043 -1.942 -2.560 0.308
2019 50 13 16 12.979 -2.338 -2.355 -0.236
2019 50 13 17 17.002 -1.541 -2.763 -0.123
2019 50 13 18 21.024 0.366 -2.638 1.188
2019 50 13 19 25.046 0.186 -2.765 1.065
2019 50 13 20 28.982 -0.804 -2.905 0.618
2019 50 13 21 33.005 -0.349 -2.657 1.174
2019 50 13 22 37.027 0.185 -2.493 1.631
2019 50 13 23 41.050 0.535 -2.775 1.146
2019 50 13 24 44.986 0.381 -2.836 0.703
2019 50 13 25 49.008 -0.972 -2.891 0.005
2019 50 13 26 53.030 -0.832 -2.903 0.365
2019 50 13 27 57.053 -0.859 -2.902 0.104
2019 50 13 29 0.989 -0.763 -3.104 -0.241
2019 50 13 30 5.011 -0.867 -3.184 -0.459
2019 50 13 31 9.034 -0.610 -3.115 0.580
2019 50 13 32 13.056 -0.324 -2.949 1.135
2019 50 13 33 16.992 -0.497 -3.232 0.114
2019 50 13 34 21.014 -0.682 -3.161 -0.935
2019 50 13 35 25.037 -0.897 -2.999 -1.260
2019 50 13 36 28.973 -1.043 -2.726 -1.609
2019 50 13 37 32.995 -0.966 -2.469 -1.784
2019 50 13 38 37.018 -1.151 -2.595 -1.559
2019 50 13 39 41.040 -1.519 -2.882 -0.260
2019 50 13 40 44.976 -1.038 -2.974 0.611
2019 50 13 41 48.998 -1.040 -3.189 0.190
2019 50 13 42 53.021 -1.172 -3.094 -0.131
2019 50 13 43 57.043 -1.139 -3.065 -0.553
2019 50 13 45 0.979 -0.940 -3.140 0.186
2019 50 13 46 5.002 -0.872 -3.075 0.668
2019 50 13 47 9.024 -1.140 -3.016 -0.151
2019 50 13 48 13.046 -1.446 -2.375 -1.619
2019 50 13 49 16.982 -0.974 -2.702 -1.533
2019 50 13 50 21.005 -1.104 -2.230 -2.035
2019 50 13 51 25.027 -1.218 -2.167 -1.775
2019 50 13 52 29.050 -1.156 -2.497 -1.370
2019 50 13 53 32.986 -1.123 -2.578 -1.351
2019 50 13 54 37.008 -0.735 -2.725 -1.059
2019 50 13 55 41.030 -0.462 -2.899 -0.421
2019 50 13 56 45.053 -1.096 -2.891 0.012
2019 50 13 57 48.989 -1.077 -2.871 0.385
2019 50 13 58 53.011 -1.179 -2.863 0.447
2019 50 13 59 57.034 -1.403 -2.756 0.618
2019 50 14 1 1.056 -1.445 -3.039 0.496
2019 50 14 2 4.992 -1.535 -3.021 0.569
2019 50 14 3 9.014 -1.824 -2.638 1.017
2019 50 14 4 13.037 -2.117 -2.297 1.280
2019 50 14 5 16.973 -1.885 -2.490 1.350
2019 50 14 6 20.995 -1.694 -2.606 1.350
2019 50 14 7 25.018 -1.521 -2.768 1.186
2019 50 14 8 29.040 -1.195 -3.038 0.818
2019 50 14 9 32.976 -0.935 -3.264 0.360
2019 50 14 10 36.998 -0.929 -3.431 0.234
2019 50 14 11 41.021 -1.279 -3.193 0.747
2019 50 14 12 45.043 -1.596 -3.112 0.944
2019 50 14 13 48.979 -1.632 -3.264 0.759
2019 50 14 14 53.002 -1.484 -3.354 0.278
2019 50 14 15 57.024 -1.411 -3.229 0.566
2019 50 14 17 1.046 -1.151 -3.052 1.418
2019 50 14 18 4.982 -1.525 -3.008 1.212
2019 50 14 19 9.005 -1.791 -3.105 1.030
2019 50 14 20 13.027 -1.807 -3.173 0.878
2019 50 14 21 17.050 -1.837 -3.225 0.930
2019 50 14 22 20.986 -1.689 -3.272 0.974
2019 50 14 23 25.008 -1.613 -3.343 -0.378
2019 50 14 24 29.030 -1.416 -3.321 -1.277
2019 50 14 25 33.053 -1.319 -3.401 -0.878
2019 50 14 26 36.989 -1.396 -3.317 -1.090
2019 50 14 27 41.011 -1.233 -3.148 -1.842
2019 50 14 28 45.034 -1.085 -3.175 -1.549
2019 50 14 29 49.056 -0.800 -3.441 -1.059
2019 50 14 30 52.992 -0.944 -3.448 -1.058
2019 50 14 31 57.014 -1.118 -3.368 -1.188
2019 50 14 33 1.037 -1.113 -3.180 -1.326
2019 50 14 34 5.059 -0.273 -1.928 -2.681
2019 50 14 35 8.995 -0.485 -2.392 -2.392
2019 50 14 36 13.018 -0.596 -2.519 -2.211
2019 50 14 37 17.040 -0.604 -3.047 -1.874
2019 50 14 38 20.976 -0.789 -2.923 -1.995
2019 50 14 39 24.998 -0.939 -2.917 -1.863
2019 50 14 40 29.021 -0.950 -2.911 -1.812
2019 50 14 41 33.043 -0.864 -2.923 -1.778
2019 50 14 42 36.979 -1.036 -2.842 -1.889
2019 50 14 43 41.002 -1.167 -2.706 -1.947
2019 50 14 44 45.024 -1.133 -2.693 -1.919
2019 50 14 45 49.046 -1.030 -2.847 -1.741
2019 50 14 46 52.982 -1.138 -2.650 -1.903
2019 50 14 47 57.005 -1.143 -2.605 -1.911
2019 50 14 49 1.027 -1.383 -2.412 -1.909
2019 50 14 50 5.050 -1.635 -2.141 -2.005
2019 50 14 51 8.986 -0.753 -2.935 -1.144
2019 50 14 52 13.008 -0.132 -3.016 -1.209
2019 50 14 53 17.030 0.427 -3.039 -0.556
2019 50 14 54 21.053 1.277 -2.351 0.897
2019 50 14 55 24.989 1.260 -2.528 0.596
2019 50 14 56 29.011 1.336 -2.495 0.577
2019 50 14 57 33.034 1.432 -2.485 0.669
2019 50 14 58 37.056 2.235 -1.731 1.021
2019 50 14 59 40.992 2.836 -1.460 0.841
2019 50 15 0 45.014 1.781 -2.313 0.254
2019 50 15 1 49.037 0.426 -2.881 -0.206
2019 50 15 2 52.973 1.270 -2.589 0.076
2019 50 15 3 56.995 0.880 -2.813 0.034
2019 50 15 5 1.018 0.880 -2.821 0.051
2019 50 15 6 5.040 0.777 -2.838 0.030
2019 50 15 7 8.976 0.788 -2.868 -0.038
2019 50 15 8 12.998 0.838 -2.811 -0.151
2019 50 15 9 17.021 0.907 -2.837 -0.168
2019 50 15 10 21.043 0.871 -2.908 -0.154
2019 50 15 11 24.979 0.933 -2.916 -0.273
2019 50 15 12 29.002 0.628 -3.047 -0.090
2019 50 15 13 33.024 0.634 -3.007 0.140
2019 50 15 14 37.046 0.670 -3.030 0.097
2019 50 15 15 40.982 0.595 -3.032 0.185
2019 50 15 16 45.005 0.519 -3.055 0.083
2019 50 15 17 49.027 0.601 -3.032 0.108
2019 50 15 18 53.050 0.676 -3.026 0.179
2019 50 15 19 56.986 0.625 -3.035 0.130
2019 50 15 21 1.008 0.535 -3.038 0.013
2019 50 15 22 5.030 0.181 -3.046 -0.038
2019 50 15 23 9.053 0.152 -3.068 0.084
2019 50 15 24 12.989 0.181 -3.115 -0.013
2019 50 15 25 17.011 -0.042 -3.078 0.027
2019 50 15 26 21.034 -0.112 -3.104 0.055
2019 50 15 27 25.056 0.017 -3.115 0.115
2019 50 15 28 28.992 0.028 -3.125 0.144
2019 50 15 29 33.014 0.066 -3.093 0.188
2019 50 15 30 37.037 0.042 -3.120 0.046
2019 50 15 31 41.059 0.462 -3.141 0.038
2019 50 15 32 44.995 0.373 -3.138 0.038
2019 50 15 33 49.018 0.035 -3.096 -0.146
2019 50 15 34 53.040 0.099 -3.035 -0.132
2019 50 15 35 56.976 0.346 -3.115 0.018
2019 50 15 37 0.998 0.442 -3.124 -0.030
2019 50 15 38 5.021 0.318 -3.080 0.043
2019 50 15 39 9.043 0.469 -3.063 0.029
2019 50 15 40 12.979 0.564 -3.052 0.029
2019 50 15 41 17.002 0.040 -3.035 -0.006
2019 50 15 42 21.024 0.249 -3.081 0.086
2019 50 15 43 25.046 0.184 -3.004 0.316
2019 50 15 44 28.982 0.257 -2.911 0.291
2019 50 15 45 33.005 0.261 -2.852 0.351
2019 50 15 46 37.027 0.299 -2.846 0.366
2019 50 15 47 41.050 0.320 -2.856 0.203
2019 50 15 48 44.986 0.260 -2.760 0.505
2019 50 15 49 49.008 0.285 -2.797 0.015
2019 50 15 50 53.030 0.261 -2.840 -0.311
2019 50 15 51 57.053 0.301 -2.872 -0.381
2019 50 15 53 0.989 0.245 -2.810 -0.085
2019 50 15 54 5.011 0.309 -2.826 -0.156
2019 50 15 55 9.034 0.221 -2.850 0.015
2019 50 15 56 13.056 -0.036 -2.777 0.048
2019 50 15 57 16.992 0.003 -2.796 -0.024
2019 50 15 58 21.014 -0.059 -2.800 -0.196
2019 50 15 59 25.037 -0.325 -2.812 -0.078
2019 50 16 0 28.973 -0.228 -2.913 -0.179
2019 50 16 1 32.995 -0.016 -2.812 -0.102
2019 50 16 2 37.018 -0.083 -2.866 -0.030
2019 50 16 3 41.040 0.013 -2.921 0.120
2019 50 16 4 44.976 0.182 -2.888 0.015
2019 50 16 5 48.998 0.436 -2.982 0.194
2019 50 16 6 53.021 0.601 -2.989 0.139
2019 50 16 7 57.043 0.039 -2.985 0.334
2019 50 16 9 0.979 -0.339 -3.005 0.651
2019 50 16 10 5.002 -0.408 -2.952 0.746
2019 50 16 11 9.024 -0.394 -2.720 0.687
2019 50 16 12 13.046 -0.389 -2.557 0.717
2019 50 16 13 16.982 -0.122 -2.506 0.561
2019 50 16 14 21.005 -0.113 -2.829 0.563
2019 50 16 15 25.027 -0.277 -2.823 0.663
2019 50 16 16 29.050 0.065 -2.752 0.484
2019 50 16 17 32.986 0.396 -2.776 0.441
2019 50 16 18 37.008 0.438 -2.814 0.657
2019 50 16 19 41.030 0.317 -2.837 0.577
2019 50 16 20 45.053 0.313 -2.830 0.574
2019 50 16 21 48.989 0.086 -2.893 0.642
2019 50 16 22 53.011 -0.122 -2.959 0.444
2019 50 16 23 57.034 -0.020 -2.895 0.388
2019 50 16 25 1.056 -0.057 -2.834 0.356
2019 50 16 26 4.992 0.415 -2.728 0.405
2019 50 16 27 9.014 0.302 -2.777 0.408
2019 50 16 28 13.037 0.273 -2.761 0.469
2019 50 16 29 16.973 0.183 -2.793 0.459
2019 50 16 30 20.995 0.048 -2.805 0.414
2019 50 16 31 25.018 0.020 -2.802 0.504
2019 50 16 32 29.040 -0.122 -2.792 0.543
2019 50 16 33 32.976 -0.243 -2.899 0.441
2019 50 16 34 36.998 -0.244 -2.887 0.416
2019 50 16 35 41.021 -0.342 -2.881 0.424
2019 50 16 36 45.043 -0.318 -2.876 0.447
2019 50 16 37 48.979 -0.203 -2.899 0.349
2019 50 16 38 53.002 -0.140 -2.834 0.178
2019 50 16 39 57.024 -0.252 -2.772 0.145
2019 50 16 41 1.046 -0.316 -2.743 0.003
2019 50 16 42 4.982 -0.435 -2.738 -0.057
2019 50 16 43 9.005 -0.456 -2.842 -0.050
2019 50 16 44 13.027 -0.279 -2.808 0.048
2019 50 16 45 17.050 -0.144 -2.787 0.193
2019 50 16 46 20.986 -0.182 -2.693 0.568
2019 50 16 47 25.008 -0.066 -2.652 0.748
2019 50 16 48 29.030 -0.015 -2.679 0.505
2019 50 16 49 33.053 -0.264 -2.622 0.611
2019 50 16 50 36.989 0.277 -2.624 0.406
2019 50 16 51 41.011 0.107 -2.590 0.323
2019 50 16 52 45.034 0.055 -2.562 0.734
2019 50 16 53 49.056 0.033 -2.646 0.678
2019 50 16 54 52.992 0.088 -2.508 1.377
2019 50 16 55 57.014 -0.303 -2.610 1.180
2019 50 16 57 1.037 -0.569 -2.608 0.936
2019 50 16 58 4.973 -0.798 -2.694 0.177
2019 50 16 59 8.995 -0.400 -2.475 0.953
2019 50 17 0 13.018 -0.250 -2.482 1.319
2019 50 17 1 17.040 -0.007 -2.427 1.495
2019 50 17 2 20.976 -0.184 -2.488 1.306
2019 50 17 3 24.998 -0.317 -2.522 1.107
2019 50 17 4 29.021 -0.377 -2.592 1.177
2019 50 17 5 33.043 -0.503 -2.556 1.290
2019 50 17 6 36.979 -0.575 -2.313 1.599
2019 50 17 7 41.002 -0.449 -2.346 1.574
2019 50 17 8 45.024 -0.624 -2.531 1.286
2019 50 17 9 49.046 -0.729 -2.437 1.359
2019 50 17 10 52.982 -0.819 -2.568 1.148
2019 50 17 11 57.005 -0.728 -2.568 1.047
2019 50 17 13 1.027 -0.709 -2.640 1.028
2019 50 17 14 5.050 -0.450 -2.741 0.844
2019 50 17 15 8.986 -0.485 -2.816 0.625
2019 50 17 16 13.008 -0.412 -2.710 0.554
2019 50 17 17 17.030 -0.098 -2.820 0.431
2019 50 17 18 21.053 -0.078 -2.676 0.860
2019 50 17 19 24.989 0.694 -2.439 1.173
2019 50 17 20 29.011 -0.026 -2.809 0.939
2019 50 17 21 33.034 0.002 -2.713 1.097
2019 50 17 22 37.056 0.021 -2.543 1.127
2019 50 17 23 40.992 0.042 -2.511 1.137
2019 50 17 24 45.014 0.268 -2.634 0.909
2019 50 17 25 49.037 -0.581 -2.579 0.987
2019 50 17 26 52.973 -0.265 -2.632 1.023
2019 50 17 27 56.995 0.466 -2.586 0.958
2019 50 17 29 1.018 0.231 -2.609 1.070
2019 50 17 30 5.040 0.421 -2.219 1.329
2019 50 17 31 8.976 0.498 -2.428 1.074
2019 50 17 32 12.998 0.425 -2.641 1.159
2019 50 17 33 17.021 0.794 -2.586 1.073
2019 50 17 34 21.043 0.295 -2.604 1.248
2019 50 17 35 24.979 0.335 -2.532 1.203
2019 50 17 36 29.002 0.163 -2.643 1.168
2019 50 17 37 33.024 0.092 -2.644 1.218
2019 50 17 38 37.046 0.093 -2.696 1.194
2019 50 17 39 40.982 -0.070 -2.636 1.175
2019 50 17 40 45.005 -0.226 -2.659 1.162
2019 50 17 41 49.027 -0.234 -2.604 1.137
2019 50 17 42 53.050 -0.368 -2.436 1.367
2019 50 17 43 56.986 -0.025 -2.502 1.157
2019 50 17 45 1.008 1.869 -2.055 -0.043
2019 50 17 46 5.030 2.693 -1.930 -0.501
2019 50 17 47 9.053 2.558 -1.973 -0.528
2019 50 17 48 12.989 2.087 -2.335 -0.145
2019 50 17 49 17.011 2.070 -2.362 -0.124
2019 50 17 50 21.034 1.782 -2.440 -0.036
2019 50 17 51 25.056 1.743 -2.420 0.096
2019 50 17 52 28.992 1.770 -2.428 0.128
2019 50 17 53 33.014 1.686 -2.441 0.235
2019 50 17 54 37.037 1.618 -2.418 0.303
2019 50 17 55 41.059 1.577 -2.446 0.252
2019 50 17 56 44.995 1.682 -2.409 0.203
2019 50 17 57 49.018 1.702 -2.373 0.206
2019 50 17 58 53.040 1.193 -2.393 0.621
2019 50 17 59 56.976 0.180 -2.343 1.009
2019 50 18 1 0.998 0.085 -2.287 1.189
2019 50 18 2 5.021 0.653 -2.403 0.786
2019 50 18 3 9.043 1.091 -2.534 0.615
2019 50 18 4 12.979 1.312 -2.366 0.711
2019 50 18 5 17.002 1.178 -2.486 0.479
2019 50 18 6 21.024 1.240 -2.439 0.572
2019 50 18 7 25.046 1.251 -2.504 0.474
2019 50 18 8 28.982 1.385 -2.443 0.386
2019 50 18 9 33.005 1.530 -2.335 0.424
2019 50 18 10 37.027 1.964 -2.194 0.414
2019 50 18 11 41.050 1.244 -2.501 0.406
2019 50 18 12 44.986 0.364 -2.710 0.037
2019 50 18 13 49.008 0.287 -2.518 -0.275
2019 50 18 14 53.030 1.159 -2.421 0.436
2019 50 18 15 57.053 1.248 -2.407 0.558
2019 50 18 17 0.989 1.768 -2.155 0.700
2019 50 18 18 5.011 2.148 -2.083 0.779
2019 50 18 19 9.034 2.378 -2.068 0.656
2019 50 18 20 13.056 2.429 -2.125 0.587
2019 50 18 21 16.992 2.450 -2.107 0.513
2019 50 18 22 21.014 2.398 -2.156 0.433
2019 50 18 23 25.037 2.234 -2.215 0.382
2019 50 18 24 28.973 1.464 -2.494 0.318
2019 50 18 25 32.995 1.330 -2.491 0.338
2019 50 18 26 37.018 1.093 -2.512 0.562
2019 50 18 27 41.040 1.294 -2.421 0.510
2019 50 18 28 44.976 1.875 -2.272 0.441
2019 50 18 29 48.998 1.889 -2.244 0.380
2019 50 18 30 53.021 1.635 -2.308 0.327
2019 50 18 31 57.043 1.626 -2.229 0.504
2019 50 18 33 0.979 1.528 -2.498 0.356
2019 50 18 34 5.002 1.839 -2.506 0.155
2019 50 18 35 9.024 1.760 -2.743 0.373
2019 50 18 36 13.046 1.846 -2.752 0.280
2019 50 18 37 16.982 1.918 -2.797 0.184
2019 50 18 38 21.005 1.990 -2.828 0.170
2019 50 18 39 25.027 1.742 -2.917 0.367
2019 50 18 40 29.050 1.572 -2.968 0.442
2019 50 18 41 32.986 1.542 -3.007 0.415
2019 50 18 42 37.008 1.410 -3.130 0.577
2019 50 18 43 41.030 1.533 -2.993 0.444
2019 50 18 44 45.053 1.649 -2.980 0.305
2019 50 18 45 48.989 1.823 -2.816 0.208
2019 50 18 46 53.011 1.875 -2.813 0.171
2019 50 18 47 57.034 1.915 -2.891 0.274
2019 50 18 49 1.056 1.940 -2.897 0.194
2019 50 18 50 4.992 1.817 -2.747 0.214
2019 50 18 51 9.014 1.755 -2.817 0.203
2019 50 18 52 13.037 1.745 -2.830 0.131
2019 50 18 53 16.973 1.757 -2.872 0.099
2019 50 18 54 20.995 1.703 -2.845 0.206
2019 50 18 55 25.018 1.649 -2.860 0.318
2019 50 18 56 29.040 1.724 -2.861 0.321
2019 50 18 57 32.976 1.659 -2.802 0.246
2019 50 18 58 36.998 1.778 -2.819 0.223
2019 50 18 59 41.021 1.737 -2.803 0.120
2019 50 19 0 45.043 1.787 -2.722 0.011
2019 50 19 1 48.979 1.784 -2.836 -0.004
2019 50 19 2 53.002 1.722 -2.798 0.045
2019 50 19 3 57.024 1.819 -2.909 -0.041
2019 50 19 5 1.046 1.776 -2.847 0.021
2019 50 19 6 4.982 1.794 -2.697 0.041
2019 50 19 7 9.005 1.863 -2.582 0.081
2019 50 19 8 13.027 1.850 -2.578 0.108
2019 50 19 9 17.050 1.854 -2.647 0.034
2019 50 19 10 20.986 1.676 -2.548 -0.119
2019 50 19 11 25.008 1.564 -2.498 -0.247
2019 50 19 12 29.030 1.440 -2.487 -0.332
2019 50 19 13 33.053 1.443 -2.583 -0.278
2019 50 19 14 36.989 1.467 -2.424 -0.315
2019 50 19 15 41.011 1.694 -2.390 0.482
2019 50 19 16 45.034 1.744 -2.434 0.377
2019 50 19 17 49.056 1.787 -2.467 0.252
2019 50 19 18 52.992 1.844 -2.374 -0.090
2019 50 19 19 57.014 2.126 -2.201 -0.221
2019 50 19 21 1.037 2.027 -2.176 -0.192
2019 50 19 22 4.973 2.357 -2.065 -0.096
2019 50 19 23 8.995 1.943 -2.329 -0.382
2019 50 19 24 13.018 1.614 -2.535 -0.445
2019 50 19 25 17.040 1.814 -2.420 -0.208
2019 50 19 26 20.976 2.043 -2.362 -0.249
2019 50 19 27 24.998 1.644 -2.587 -0.269
2019 50 19 28 29.021 1.937 -2.413 -0.498
2019 50 19 29 33.043 1.619 -2.787 -0.131
2019 50 19 30 36.979 2.203 -2.269 0.054
2019 50 19 31 41.002 2.364 -2.168 0.195
2019 50 19 32 45.024 2.240 -2.062 0.193
2019 50 19 33 49.046 2.514 -1.904 0.255
2019 50 19 34 52.982 2.502 -2.054 0.224
2019 50 19 35 57.005 2.477 -2.063 0.333
2019 50 19 37 1.027 2.399 -2.072 0.240
2019 50 19 38 5.050 2.483 -1.925 0.154
2019 50 19 39 8.986 2.703 -1.630 -0.001
2019 50 19 40 13.008 2.783 -1.587 -0.026
2019 50 19 41 17.030 2.706 -1.701 0.116
2019 50 19 42 21.053 2.765 -1.668 0.004
2019 50 19 43 24.989 2.777 -1.486 -0.195
2019 50 19 44 29.011 2.822 -1.563 0.298
2019 50 19 45 33.034 2.507 -1.792 0.196
2019 50 19 46 37.056 2.279 -2.141 0.143
2019 50 19 47 40.992 0.984 -2.818 -0.463
2019 50 19 48 45.014 1.195 -2.770 -0.156
2019 50 19 49 49.037 1.234 -2.835 -0.227
2019 50 19 50 53.059 0.634 -3.018 -0.530
2019 50 19 51 56.995 0.427 -3.032 -0.452
2019 50 19 53 1.018 0.480 -3.057 -0.447
2019 50 19 54 5.040 0.732 -3.210 -0.215
2019 50 19 55 8.976 0.724 -3.230 -0.321
2019 50 19 56 12.998 0.639 -3.206 -0.376
2019 50 19 57 17.021 0.569 -3.161 -0.071
2019 50 19 58 21.043 0.643 -3.177 -0.155
2019 50 19 59 24.979 0.722 -3.157 -0.036
2019 50 20 0 29.002 0.817 -3.045 0.369
2019 50 20 1 33.024 1.107 -3.025 0.135
2019 50 20 2 37.046 1.023 -3.035 0.026
2019 50 20 3 40.982 1.002 -3.100 0.205
2019 50 20 4 45.005 1.011 -3.151 0.284
2019 50 20 5 49.027 0.979 -3.031 0.252
2019 50 20 6 53.050 1.069 -2.987 0.379
2019 50 20 7 56.986 1.042 -2.995 0.354
2019 50 20 9 1.008 0.951 -3.000 0.188
2019 50 20 10 5.030 0.960 -2.939 0.130
2019 50 20 11 9.053 1.020 -2.924 0.099
2019 50 20 12 12.989 1.153 -2.975 0.218
2019 50 20 13 17.011 1.068 -3.028 0.036
2019 50 20 14 21.034 1.002 -3.066 0.034
2019 50 20 15 25.056 1.116 -3.089 -0.052
2019 50 20 16 28.992 1.004 -3.145 0.044
2019 50 20 17 33.014 1.153 -3.107 -0.113
2019 50 20 18 37.037 1.107 -3.035 -0.351
2019 50 20 19 41.059 1.075 -3.026 -0.397
2019 50 20 20 44.995 1.185 -3.030 -0.485
2019 50 20 21 49.018 1.095 -3.031 -0.353
2019 50 20 22 53.040 1.006 -3.030 -0.389
2019 50 20 23 56.976 0.901 -3.110 -0.496
2019 50 20 25 0.998 0.973 -3.095 -0.399
2019 50 20 26 5.021 0.811 -3.141 -0.359
2019 50 20 27 9.043 0.760 -3.135 -0.446
2019 50 20 28 12.979 0.176 -3.047 -1.284
2019 50 20 29 17.002 0.419 -3.098 -1.106
2019 50 20 30 21.024 0.486 -3.082 -1.107
2019 50 20 31 25.046 0.582 -3.013 -1.192
2019 50 20 32 28.982 0.729 -2.998 -1.292
2019 50 20 33 33.005 0.534 -2.965 -1.419
2019 50 20 34 37.027 0.246 -2.873 -1.579
2019 50 20 35 41.050 0.241 -2.941 -1.465
2019 50 20 36 44.986 0.455 -2.954 -1.362
2019 50 20 37 49.008 0.540 -2.934 -1.373
2019 50 20 38 53.030 0.491 -2.973 -1.389
2019 50 20 39 57.053 0.576 -2.869 -1.504
2019 50 20 41 0.989 0.559 -2.919 -1.389
2019 50 20 42 5.011 0.538 -2.723 -1.551
2019 50 20 43 9.034 0.501 -2.700 -1.569
2019 50 20 44 13.056 0.277 -2.399 -1.924
2019 50 20 45 16.992 0.571 -2.749 -1.227
2019 50 20 46 21.014 1.123 -3.110 -0.477
2019 50 20 47 25.037 1.463 -3.033 0.319
2019 50 20 48 29.059 1.608 -2.850 0.785
2019 50 20 49 32.995 1.512 -2.711 0.847
2019 50 20 50 37.018 1.415 -2.779 0.336
2019 50 20 51 41.040 1.370 -2.806 0.120
2019 50 20 52 44.976 1.304 -2.810 0.184
2019 50 20 53 48.998 1.294 -2.706 -0.001
2019 50 20 54 53.021 1.283 -2.716 0.004
2019 50 20 55 57.043 1.351 -2.684 0.014
2019 50 20 57 0.979 1.261 -2.741 -0.087
2019 50 20 58 5.002 1.277 -2.745 -0.163
2019 50 20 59 9.024 1.300 -2.804 -0.173
2019 50 21 0 13.046 1.377 -2.827 0.025
2019 50 21 1 16.982 1.342 -2.820 -0.046
2019 50 21 2 21.005 1.084 -2.870 -0.460
2019 50 21 3 25.027 1.124 -2.813 -0.385
2019 50 21 4 29.050 1.164 -2.790 -0.238
2019 50 21 5 32.986 1.142 -2.782 -0.284
2019 50 21 6 37.008 1.269 -2.708 -0.177
2019 50 21 7 41.030 1.202 -2.721 -0.292
2019 50 21 8 45.053 1.097 -2.803 -0.305
2019 50 21 9 48.989 1.074 -2.922 -0.247
2019 50 21 10 53.011 1.110 -2.926 -0.216
2019 50 21 11 57.034 1.075 -2.930 -0.164
2019 50 21 13 1.056 0.908 -2.994 -0.060
2019 50 21 14 4.992 0.733 -3.030 -0.085
2019 50 21 15 9.014 0.897 -2.988 0.004
2019 50 21 16 13.037 0.880 -3.008 -0.085
2019 50 21 17 16.973 0.973 -2.934 -0.144
2019 50 21 18 20.995 1.254 -2.814 -0.102
